Resource File,Task,Alt. title,Curricular Status,Featured,Description,Language,Alignment,Educational Subject,Educational Level,Audience,Educational Use,Interactivity Type,Source,Teaches,Tags,Select,Priority,Assigned to,Accession Number,Category,All taxonomy terms,Status,Date,Updated date,Upload date,Node id
http://localhost/content/nroer/content_audio/InsulinKiKahani1.ogg,इन्सुलिन की कहानी-१,Story of insulin- 01,CR,0,"यह कार्यक्रम डॉ बैंटिंग और उनके सबसे घनिष्ठ मित्र द्वारा इंसुलिन की खोज को एक कथा द्वारा प्रस्तुत किया है | इसमें रोचक ढंग से इस बीमारी और उसके उपचार की अवधारणा का उल्लेख किया है ।
",Hindi,NCF,Science,,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"insulin, discovery, Banting and  Best",,normal,,,task,"Audios
Banting and  Best
discovery
Expositive
insulin
NCF
Science
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 7:22am","Wednesday, February 18, 2015 - 7:22am",8910
http://localhost/content/nroer/content_audio/InsulinKiKahani2.ogg,इन्सुलिन की कहानी-२,Story of insulin- 02,CR,0,"यह कार्यक्रम इंसुलिन की कहानी के पहले भाग को जारी रखने पर है | यह इंसुलिन की खोज और कुछ सफलता की कहानियों के साथ खत्म होता है |
",Hindi,NCF,Science,,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"insulin, discovery, Banting and  Best",,normal,,,task,"Audios
Banting and  Best
discovery
Expositive
insulin
NCF
Science
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 7:22am","Wednesday, February 18, 2015 - 7:22am",8911
http://localhost/content/nroer/content_audio/IshwarChandVidhyasagar.ogg,ईश्वर चन्द्र विद्यासागर,Ishwar Chandra Vidyasagar,XCR,0,"यह कार्यक्रम ईश्वर चन्द्र विद्यासागर के जीवन और उनकी उपलब्धियों पर आधारित है, जो एक बंगाली दार्शनिक थे और बंगाल पुनर्जागरण के एक प्रमुख व्यक्ति भी थे|
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Bengali philosopher, reformer writer, Bengal renaissance",,normal,,,task,"Upper Primary
Audios
Bengal renaissance
Bengali philosopher
Expositive
Language
NCF
reformer writer
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 10, 2015 - 10:42am","Tuesday, February 10, 2015 - 10:42am",7482
http://localhost/content/nroer/content_audio/Jaanwaron%20Ka%20Qila%20%28Master%29.ogg,जानवरों का किला ,Fort of animals,XCR,,"यह कार्यक्रम जानवरों की कहानी द्वारा बच्चों को मना करने, विरोध करने, खंडन करने जैसे तथ्यों को सिखाता है
",Hindi,,,,,Audios,Expositive,"CIET, NCERT",Unsorted,,,normal,Versha,,task,"Audios
Expositive
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Monday, February 16, 2015 - 11:30am","Friday, April 10, 2015 - 11:15am","Monday, February 16, 2015 - 6:03am",8701
http://localhost/content/nroer/content_audio/JabMujhkoSaapNeKata.ogg,जब मुझको सांप ने काटा,When snake bit me,XCR,0,"यह कार्यक्रम एक बच्चे द्वारा अंधविश्वासों से बचने के लिए अंतर्दृष्टि देने पर आधारित है|
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"superstitions, poison, rituals, story",,normal,,,task,"Upper Primary
Audios
Expositive
Language
NCF
poison
rituals
story
Students
superstitions
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 10, 2015 - 10:47am","Tuesday, February 10, 2015 - 10:47am",7529
http://localhost/content/nroer/content_audio/JagdishChanderBasu.ogg,जगदीश चन्द्र बोस,Jagdish Chandra Bose,CR,0,"यह कार्यक्रम जगदीश चन्द्र बोस की ज़िन्दगी और उनकी उपलब्धियों पर आधारित है जो की एक भौतिकी वैज्ञानिक थे,  जिन्होंने बोस अनुसन्धान केंद्र की स्थापना की जो की कोलकाता में है| उन्हें वनस्पति विज्ञान में उनके योगदान के लिए जाना जाता है| उन्हें आईईईई द्वारा 'रेडियो विज्ञान के पिता' की उपाधि दी गयी थी|
",Hindi,NCF,Language,,Teachers,Audios,Expositive,"CIET, NCERT",Unsorted,"JC Bose, radio waves, crescograph, plant science, microwave optics",,normal,,,task,"Audios
crescograph
Expositive
JC Bose
Language
microwave optics
NCF
plant science
radio waves
Teachers
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 17, 2015 - 11:21am","Tuesday, February 17, 2015 - 11:21am",8779
http://localhost/content/nroer/content_audio/JagdishChandraBose.ogg,जगदीश चन्द्र बोस,Jagdish Chandra Bose,CR,0,"यह कार्यक्रम जगदीश चंद्र बोस के जीवन , जिसमे उनके द्वारा शोध और उनकी उपलब्धियों को चिन्निह्त करता है
",Hindi,NCF,Language,Tertiary,Teachers,Audios,Expositive,"CIET, NCERT",Unsorted,"Bose, Bengali scientist, botanist",,normal,,,task,"Audios
Bengali scientist
Bose
botanist
Expositive
Language
NCF
Teachers
Tertiary
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 4:11am","Wednesday, February 18, 2015 - 4:11am",8825
http://localhost/content/nroer/content_audio/Jaise%20Ko%20Taisa%20%28Master%29.ogg,जैसे को तैसा ,Tit for Tat,XCR,,"यह कार्यक्रम एक लोमड़ी की कहानी द्वारा बच्चों को समझाता है की हम जैसा करते है हमारे साथ भी वैसा ही होता है
",Hindi,,,,,Audios,Expositive,"CIET, NCERT",Unsorted,,,normal,Versha,,task,"Audios
Expositive
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Monday, February 16, 2015 - 11:30am","Friday, April 10, 2015 - 11:15am","Monday, February 16, 2015 - 6:03am",8703
http://localhost/content/nroer/content_audio/JalSansadhanBhag1.ogg,जल संसाधन-१,Water resources-01,CR,0,"इस कार्यक्रम में जल के उपयोग और उसके महत्व के बारे में है और क्यों हमे इसे यथासंभव ज्यादा से ज्यादा संरक्षित करना चाहिए |
",Hindi,NCF,Language,Secondary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"water, preservation of water, importance of water",,normal,,,task,"Secondary
Audios
Expositive
importance of water
Language
NCF
preservation of water
Students
water
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 7:22am","Wednesday, February 18, 2015 - 7:22am",8912
http://localhost/content/nroer/content_audio/JalSansadhanBhag2.ogg,जल संसाधन-२,Water resources-02,CR,0,"यह कार्यक्रम पहले भाग को जारी रखते हुए इस पानी के महत्व पर बल दिया है ,  हमे इस क्यों संरक्षित करना चाहिए और कैसे किया जाना चाहिए ।
",Hindi,NCF,Language,Secondary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"water, preservation of water, importance of water",,normal,,,task,"Secondary
Audios
Expositive
importance of water
Language
NCF
preservation of water
Students
water
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 7:22am","Wednesday, February 18, 2015 - 7:22am",8913
http://localhost/content/nroer/content_audio/JanmKhirkika.ogg,जन्म खिड़की का,Origin of a window,XCR,0,"यह कार्यक्रम खिड़की कैसे बनी पर आधरित एक मनोरंजक लोक कथा है|
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"folk tale, moral values",,normal,,,task,"Upper Primary
Audios
Expositive
folk tale
Language
moral values
NCF
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 10, 2015 - 11:07am","Tuesday, February 10, 2015 - 11:07am",7553
http://localhost/content/nroer/content_audio/JanSahyogAurPulicSewa.ogg,जन सहयोग और पब्लिक सेवा,Public cooperation and police services,CR,0,"इस कार्यक्रम में पुलिस सेवाओं से अच्छा परिणाम प्राप्त करने के लिए जनता के समर्थन के महत्व पर प्रकाश डाला गया हैं ।
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"police services, duties",,normal,,,task,"Upper Primary
Audios
duties
Expositive
Language
NCF
police services
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 17, 2015 - 10:56am","Tuesday, February 17, 2015 - 10:56am",8769
http://localhost/content/nroer/content_audio/Jhande%20Ka%20Geet%20Sikhana%20%28Master%29.ogg,झंडे का गीत सीखना ,Learning of flag' s song,XCR,,"यह कार्यक्रम बच्चों द्वारा  राष्ट्रीय ध्वज का  गीत याद करने पर आधारित है
",Hindi,,,,,Audios,Expositive,"CIET, NCERT",Unsorted,,,normal,Versha,,task,"Audios
Expositive
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Monday, February 16, 2015 - 11:30am","Friday, April 10, 2015 - 11:15am","Monday, February 16, 2015 - 6:03am",8705
http://localhost/content/nroer/content_audio/JhansiKiRani.ogg,झाँसी की रानी,Rani  of Jhansi,XCR,0,"यह कार्यक्रम लक्ष्मीबाई के जीवन पर आधारित है, वह भारत के उत्तर-मध्य में स्थित झांसी की मराठा शासित रियासत की रानी थीं| वह १८५७ की भारतीय की आज़ादी के संघर्ष में अग्रणी महिलाओं में से एक थीं और भारत में ब्रिटिश ईस्ट इंडिया कंपनी के शासन के लिए विरोध का प्रतीक थीं|
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"queen of jhansi, freedom fighter, Maratha ruler",,normal,,,task,"Upper Primary
Audios
Expositive
freedom fighter
Language
Maratha ruler
NCF
queen of jhansi
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 10, 2015 - 10:47am","Tuesday, February 10, 2015 - 10:47am",7501
http://localhost/content/nroer/content_audio/Jhoola.ogg,झूला,Swing,XCR,0,"यह गीत झूले के बारे में है
",Hindi,NCF,Language,Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Rimjhim-1, swing",,normal,,,task,"Primary
Audios
Expositive
Language
NCF
Rimjhim-1
Students
swing
CIET, NCERT
APPROVED
Hindi
",APPROVED,,"Tuesday, May 5, 2015 - 10:52am","Thursday, February 5, 2015 - 6:05am",6126
http://localhost/content/nroer/content_audio/JoanOfArc.ogg,जोआन ऑफ़ आर्क,Joan of Arc,CR,0,"यह कार्यक्रम फ्रेंच शहीद जोआन आर्क पर है जो की बहुत ही धार्मिक और अपने देश के प्रति देशभक्ति की भावना रखती थी | इन्होने अपना जीवन रोगियों की देखभाल के लिए समर्पित कर दिया |
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Maid of Orleans, Roman catholic saint, French patriot",,normal,,,task,"Upper Primary
Audios
Expositive
French patriot
Language
Maid of Orleans
NCF
Roman catholic saint
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 4:33am","Wednesday, February 18, 2015 - 4:33am",8861
http://localhost/content/nroer/content_audio/JRDTata.ogg,जे.आर.डी. टाटा - भारत के पहले उड़ान पुरुष,J.R.D. Tata the first Indian pilot,XCR,0,"यह कार्यक्रम जे.आर.डी. टाटा जो कि भारत के पहले विमानचालक थे के जीवन पर आधारित है|  इन्हे 1992 में भारत रत्न से सम्मानित किया गया था|  जे.आर.डी. टाटा एक शक्तिशाली उद्योगपति भी थे|
",Hindi,NCF,Language,,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Indian tycoon, businessman, pilot",,normal,,,task,"Audios
businessman
Expositive
Indian tycoon
Language
NCF
pilot
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Monday, March 30, 2015 - 9:28am","Monday, March 30, 2015 - 9:28am",7560
http://localhost/content/nroer/content_audio/JyotibaPhule.ogg,ज्योतिबा फुले,Jyotiba Phule,XCR,0,"यह कार्यक्रम भारतीय कार्यकर्ता, विचारक और समाजसुधारक ज्योतिबा फुले के जीवन पर आधारित है|
",Hindi,NCF,Language,Secondary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Indian  activist, thinker, reformer",,normal,,,task,"Secondary
Audios
Expositive
Indian  activist
Language
NCF
reformer
Students
thinker
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 10, 2015 - 10:42am","Tuesday, February 10, 2015 - 10:42am",7509
http://localhost/content/nroer/content_audio/KaamChor.ogg,कामचोर,Sponger,XCR,0,"यह कार्यक्रम एक कामचोर की कहानी पर आधारित है|
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"humour, story",,normal,,,task,"Upper Primary
Audios
Expositive
humour
Language
NCF
story
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 10, 2015 - 11:07am","Tuesday, February 10, 2015 - 11:07am",7570
http://localhost/content/nroer/content_audio/Kab%20Aaoon.ogg,कब आऊं ,When shall I come,XCR,0,"एक मजाकिया कहानी एक चालाक रंगरेज़ के बारे में  जो बताती है की कोई भी उसे मूर्ख नही बना सकता
",English,NCF,Language,Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Rimjhim-3, yellow, red, blue, black, Monday, Tuesday",,normal,,,task,"Primary
Audios
black
blue
Expositive
Language
Monday
NCF
red
Rimjhim-3
Students
Tuesday
yellow
CIET, NCERT
APPROVED
English
",APPROVED,,"Tuesday, May 5, 2015 - 10:59am","Thursday, February 5, 2015 - 6:05am",6127
http://localhost/content/nroer/content_audio/Kab%20ki%20Baat-1%20%28Master%29.ogg,कब की बात_1,When was talk--1,XCR,,"यह कार्यक्रम एक कहानी द्वारा बच्चों  को शरारत से जुड़े हुए शब्दों को सिखाता है
",Hindi,NCF,,Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,,,normal,Versha,,task,"Primary
Audios
Expositive
NCF
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Monday, February 16, 2015 - 11:30am","Wednesday, May 13, 2015 - 11:35am","Monday, February 16, 2015 - 6:03am",8708
http://localhost/content/nroer/content_audio/Kab%20ki%20Baat-2%20%28Master%29.ogg,कब की बात_02,Kab ki baat_02,CR,0,"यह कार्यक्रम बच्चों को सफ़ेद और काले रंग के अंतर को समझाता है
",Hindi,NCF,,Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,colours,,normal,maneesha,,task,"Primary
Audios
colours
Expositive
NCF
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Monday, February 16, 2015 - 11:30am","Friday, May 15, 2015 - 6:30am","Monday, February 16, 2015 - 6:03am",8709
http://localhost/content/nroer/content_audio/Kab%20ki%20Baat-3%20%28Master%29.ogg,कब की बात_03,Kab ki baat_03,CR,0,"यह कार्यक्रम मोर की विशेषताओ का वर्णन करता है
",Hindi,NCF,,Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,peacock,,normal,maneesha,,task,"Primary
Audios
Expositive
NCF
peacock
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Monday, February 16, 2015 - 11:30am","Friday, May 15, 2015 - 7:30am","Monday, February 16, 2015 - 6:03am",8710
http://localhost/content/nroer/content_audio/Kab%20ki%20Baat-4%20%28Master%29.ogg,कब की बात_04,Kab ki baat_04,CR,0,"यह कार्यक्रम बच्चों के हिंदी शब्दकोष को बढाने के लिए कुछ खुदाई औजारो का वर्णन करता है
",Hindi,NCF,,Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"rat, Eagle, tools",,normal,maneesha,,task,"Primary
Audios
Eagle
Expositive
NCF
rat
Students
tools
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Monday, February 16, 2015 - 11:30am","Friday, May 15, 2015 - 7:25am","Monday, February 16, 2015 - 6:03am",8711
http://localhost/content/nroer/content_audio/Kab%20ki%20Baat-5%20%28Master%29.ogg,कब की बात_05,Kab ki baat_05,CR,0,"यह कार्यक्रम एक चौकीदार की कहानी का वर्णन करता है जिसे अपने कार्यो के अनुसार पुरस्कार मिलता है
",Hindi,NCF,,Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Tale of a fish, honesty",,normal,maneesha,,task,"Primary
Audios
Expositive
honesty
NCF
Students
Tale of a fish
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Monday, February 16, 2015 - 11:30am","Friday, May 15, 2015 - 7:19am","Monday, February 16, 2015 - 6:03am",8712
http://localhost/content/nroer/content_audio/Kab%20ki%20Baat-6%20%28Master%29.ogg,कब की बात_06,Kab ki baat_06,CR,0,"इस कार्यक्रम में बच्चो को कहानी के माध्यम से विभिन्न चीजो की जानकारी दी गई है
",Hindi,NCF,,Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"butterfly, rainbow, honesty",,normal,maneesha,,task,"Primary
Audios
butterfly
Expositive
honesty
NCF
rainbow
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Monday, February 16, 2015 - 11:30am","Friday, May 15, 2015 - 6:35am","Monday, February 16, 2015 - 6:03am",8713
http://localhost/content/nroer/content_audio/KabirkiSakhiyan.ogg,कबीर की साखियाँ,Kabir's Poetry,CR,0,"यह कार्यक्रम मध्ययुगीन हिन्दी कवि कबीर पर केंद्रित हैं| जिन्होनें निराकार भक्ति को आम जनता के बीच में लोकप्रिय बनाया। कबीर के गीत सामाजिक चेतना और पवित्र विचारों को दर्शाते हैं।
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"medieval poet, Hindi poet, lyrics",,normal,,,task,"Upper Primary
Audios
Expositive
Hindi poet
Language
lyrics
medieval poet
NCF
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 17, 2015 - 11:21am","Tuesday, February 17, 2015 - 11:21am",8786
http://localhost/content/nroer/content_audio/KabirVani.ogg,कबीर वाणी,Kabir vani,CR,0,"यह कार्यक्रम संत कबीर द्वारा लिखित एक प्रेरणादायक कविता पर आधारित है।
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"poem, saint, lyricist",,normal,,,task,"Upper Primary
Audios
Expositive
Language
lyricist
NCF
poem
saint
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 17, 2015 - 11:21am","Tuesday, February 17, 2015 - 11:21am",8790
http://localhost/content/nroer/content_audio/KalaHiran.ogg,काला हिरण,Black deer,CR,0,"यह ध्वनि कार्यक्रम एक राजा की कहानी के बारे में है जो जानवरों का शिकार करना पसंद करता था | एक घटना में जब उसने एक हिरण को जाल में फसयाँ | जिसे देख कर वह बहुत दुखी हुआ और उसने जानवरों का शिकार करना बंद कर दिया |
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"King, story, hunting animals",,normal,,,task,"Upper Primary
Audios
Expositive
hunting animals
King
Language
NCF
story
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 4:21am","Wednesday, February 18, 2015 - 4:21am",8847
http://localhost/content/nroer/content_audio/Kalidas.ogg,कालिदास,Kalidasa,CR,0,"यह कार्यक्रम संस्कृत साहित्य के असाधारण कवि कालिदास पर आधारित है| इन्होने तीन महाकाव्यों की रचना की जो निम्न हैं - रघुवंशम,  मेघदूतम् एवं कुमारसम्भवम्|
",Hindi,NCF,Language,Tertiary,Teachers,Audios,Expositive,"CIET, NCERT",Unsorted,"Sanskrit scholar, poet, author, dramatist, Meghadootam",,normal,,,task,"Audios
author
dramatist
Expositive
Language
Meghadootam
NCF
poet
Sanskrit scholar
Teachers
Tertiary
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 17, 2015 - 10:56am","Tuesday, February 17, 2015 - 10:56am",8747
http://localhost/content/nroer/content_audio/Kancha.ogg,कंचा,Marbles,XCR,0,"यह कार्यक्रम एक अंतर्मुखी बच्चे की एक भावनात्मक कहानी पर आधारित है|
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Introvert child, emotional",,normal,,,task,"Upper Primary
Audios
emotional
Expositive
Introvert child
Language
NCF
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 10, 2015 - 10:42am","Tuesday, February 10, 2015 - 10:42am",7496
http://localhost/content/nroer/content_audio/KargudiKiSair.ogg,कर्गुदी की सैर,Visit to Kargudi,CR,0,"यह ध्वनि कार्यक्रम तमिलनाडु में कर्गुदी के वन अभयारण्यों में से एक पर प्रकाश डालता हैं |
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Kargudi, forest reserve",,normal,,,task,"Upper Primary
Audios
Expositive
forest reserve
Kargudi
Language
NCF
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 4:11am","Wednesday, February 18, 2015 - 4:11am",8830
http://localhost/content/nroer/content_audio/KarunaKiDevi-MotherTeresa.ogg,करुणा की देवी - मदर टेरेसा,Compassionate goddess-Mother Teresa,CR,0,"यह कार्यक्रम महान सामाजिक कार्यकर्ता और परोपकारी मदर टेरेसा के जीवन पर आधारित है | इन्हें मानवता की सेवाओं के लिए नोबेल पुरस्कार से सम्मानित किया गया |
",Hindi,NCF,Language,,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Missionary, service",,normal,,,task,"Audios
Expositive
Language
Missionary
NCF
service
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 4:21am","Wednesday, February 18, 2015 - 4:21am",8841
http://localhost/content/nroer/content_audio/KathaSamratPremchand.ogg,कथा सम्राट प्रेमचंद्र,Story of Premchand,XCR,0,"यह कार्यक्रम प्रेमचंद्र के जीवन के अनुभव पर आधारित है जो की उन्हें एक महान हिन्दी लेखक बनाते है| उन्हें हिंदी साहित्य के सम्राट के रूप में जाना जाता है।
",Hindi,NCF,Language,,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Hindi author, novelist",,normal,,,task,"Audios
Expositive
Hindi author
Language
NCF
novelist
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 10, 2015 - 11:07am","Tuesday, February 10, 2015 - 11:07am",7561
http://localhost/content/nroer/content_audio/KaunAdheekUpyogi.ogg,कौन अधिक उपयोगी,Which is more useful?,XCR,0,"यह कार्यक्रम शरीर के सभी हिस्सों की महत्ता पर प्रकाश डालता है|
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"body parts, brain, heart, hands, legs",,normal,,,task,"Upper Primary
Audios
body parts
brain
Expositive
hands
heart
Language
legs
NCF
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 10, 2015 - 10:47am","Tuesday, February 10, 2015 - 10:47am",7513
http://localhost/content/nroer/content_audio/KaviBhushan.ogg,कवी भूषण,Bhushan the poet,CR,0,"यह कार्यक्रम बहादुर कवी भूषण के जीवन और उनके द्वारा किये गए साहित्य कार्यों पर आधारित है |
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Indian poet, Shivaji, Brajbasha",,normal,,,task,"Upper Primary
Audios
Brajbasha
Expositive
Indian poet
Language
NCF
Shivaji
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 3:49am","Wednesday, February 18, 2015 - 3:49am",8813
http://localhost/content/nroer/content_audio/KeralKaUllasParv-ONAM.ogg,केरल का उल्लास पर्व-ओणम,Joyous festival of Kerala-Onam,CR,0,"इस कार्यक्रम में ओणम के त्योहार का वर्णन बातों द्वारा किया है | यह हिंदी शब्दों का सही उच्चारण सीखने के लिए मुख्य रूप से है ।
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"onam, Kerala, festival",,normal,,,task,"Upper Primary
Audios
Expositive
festival
Kerala
Language
NCF
onam
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 4:11am","Wednesday, February 18, 2015 - 4:11am",8826
http://localhost/content/nroer/content_audio/KhanpanKiBadaltiTasveer.ogg,खान पान की बदलती तस्वीरें,The changing pattern of eating habits,XCR,0,"इस कार्यक्रम में भारतीय संदर्भ में अतीत और वर्तमान की भोजन की आदतों के बारे में चर्चा की गई है|
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"eating habits, food",,normal,,,task,"Upper Primary
Audios
eating habits
Expositive
food
Language
NCF
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 10, 2015 - 10:42am","Tuesday, February 10, 2015 - 10:42am",7486
http://localhost/content/nroer/content_audio/KhojEkPahluAnek.ogg,खोज एक पहलू अनेक,A multi-dimensional discovery,XCR,0,"ये कार्यक्रम अचेतना की दवा की खोज का नाटकीय रूपांतरण है|
",Hindi,NCF,Language,,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"anaesthesia, medicine",,normal,,,task,"anaesthesia
Audios
Expositive
Language
medicine
NCF
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 10, 2015 - 10:47am","Tuesday, February 10, 2015 - 10:47am",7539
http://localhost/content/nroer/content_audio/KunwarSingh.ogg,कुंवर सिंह,Kunwar Singh,CR,0,"यह कार्यक्रम ब्रिटिश राज के खिलाफ लड़ने वाले महान स्वतंत्रता सेनानी बाबू कुंवर सिंह के बारे में बात करता हैं | इन्होने शाहाबाद से राज्य किया , जो की बिहार में हैं |
",Hindi,NCF,Language,Secondary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"freedom fighter, India independence movement, sepoy mutiny",,normal,,,task,"Secondary
Audios
Expositive
freedom fighter
India independence movement
Language
NCF
sepoy mutiny
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 7:22am","Wednesday, February 18, 2015 - 7:22am",8915
http://localhost/content/nroer/content_audio/KyaNirashHuaJaye.ogg,क्यों निराश हुआ जाये,Why to worry?,XCR,0,"यह कार्यक्रम सकारात्मक दृष्टिकोण और खुश रहने की बात करता है|
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"positive attitude, love, moral values",,normal,,,task,"Upper Primary
Audios
Expositive
Language
love
moral values
NCF
positive attitude
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 10, 2015 - 11:07am","Tuesday, February 10, 2015 - 11:07am",7571
